user_id,session_date,content_type,device_type,subscription_tier,minutes_watched
user_02053,2024-04-12,movie,mobile,premium,20
user_02058,2024-04-12,movie,mobile,basic,16
user_02059,2024-04-12,movie,tv,basic,92
user_02065,2024-04-12,documentary,tv,standard,68
user_02077,2024-04-12,tv_show,mobile,basic,20
user_02079,2024-04-12,movie,tv,premium,93
user_02095,2024-04-12,movie,web,basic,17
user_02098,2024-04-12,tv_show,mobile,standard,83
user_02104,2024-04-12,movie,tv,standard,40
user_02127,2024-04-12,tv_show,mobile,premium,49
user_02141,2024-04-12,tv_show,web,standard,12
user_02142,2024-04-12,tv_show,web,standard,101
user_02153,2024-04-12,movie,mobile,basic,20
user_02156,2024-04-12,tv_show,web,standard,11
user_02159,2024-04-12,movie,web,standard,87
user_02159,2024-04-12,movie,web,standard,90
user_02170,2024-04-12,tv_show,web,basic,31
user_02170,2024-04-12,movie,mobile,standard,7
user_02195,2024-04-12,movie,mobile,basic,29
user_02197,2024-04-12,tv_show,mobile,basic,64
user_02204,2024-04-12,documentary,tv,standard,60
user_02211,2024-04-12,movie,mobile,standard,18
user_02222,2024-04-12,movie,mobile,basic,35
user_02227,2024-04-12,documentary,web,premium,16
user_02249,2024-04-12,movie,mobile,basic,28
user_02263,2024-04-12,movie,mobile,basic,56
user_02277,2024-04-12,movie,web,basic,60
user_02295,2024-04-12,movie,mobile,basic,6
user_02295,2024-04-12,movie,mobile,basic,25
user_02296,2024-04-12,movie,web,basic,22
user_02312,2024-04-12,tv_show,mobile,basic,23
user_02337,2024-04-12,tv_show,mobile,basic,69
user_02351,2024-04-12,movie,mobile,basic,43
user_02368,2024-04-12,movie,mobile,basic,15
user_02380,2024-04-12,movie,mobile,basic,76
user_02380,2024-04-12,movie,tv,standard,15
user_02383,2024-04-12,movie,web,standard,77
user_02390,2024-04-12,movie,tv,basic,29
user_02409,2024-04-12,documentary,mobile,premium,27
user_02414,2024-04-12,tv_show,web,basic,5
user_02435,2024-04-12,movie,tv,premium,36
user_02446,2024-04-12,movie,web,basic,32
user_02454,2024-04-12,movie,mobile,basic,17
user_02462,2024-04-12,tv_show,mobile,premium,14
user_02482,2024-04-12,movie,tv,basic,35
user_02489,2024-04-12,documentary,mobile,premium,16
user_02521,2024-04-12,movie,mobile,standard,6
user_02525,2024-04-12,movie,tv,standard,147
user_02528,2024-04-12,movie,mobile,basic,41
user_02528,2024-04-12,tv_show,tv,standard,26
user_02532,2024-04-12,tv_show,tv,standard,49
user_02533,2024-04-12,movie,mobile,premium,86
user_02539,2024-04-12,movie,mobile,standard,55
user_02544,2024-04-12,movie,web,standard,6
user_02557,2024-04-12,tv_show,web,basic,15
user_02567,2024-04-12,tv_show,web,basic,10
user_02575,2024-04-12,movie,mobile,standard,25
user_02622,2024-04-12,movie,tv,basic,77
user_02646,2024-04-12,movie,web,standard,35
user_02657,2024-04-12,movie,tv,standard,30
user_02666,2024-04-12,movie,web,premium,37
user_02669,2024-04-12,movie,web,basic,20
user_02670,2024-04-12,movie,tv,basic,37
user_02707,2024-04-12,movie,web,basic,40
user_02714,2024-04-12,movie,mobile,standard,59
user_02730,2024-04-12,movie,web,premium,14
user_02732,2024-04-12,tv_show,mobile,basic,25
user_02744,2024-04-12,movie,mobile,standard,21
user_02748,2024-04-12,tv_show,web,basic,21
user_02749,2024-04-12,movie,web,standard,36
user_02755,2024-04-12,tv_show,tv,standard,43
user_02771,2024-04-12,movie,web,standard,13
user_02773,2024-04-12,documentary,web,basic,22
user_02780,2024-04-12,documentary,mobile,premium,69
user_02782,2024-04-12,tv_show,mobile,basic,34
user_02785,2024-04-12,movie,mobile,basic,17
user_02791,2024-04-12,documentary,web,basic,55
user_02793,2024-04-12,documentary,mobile,basic,30
user_02825,2024-04-12,movie,web,premium,9
user_02833,2024-04-12,movie,mobile,basic,22
user_02851,2024-04-12,documentary,tv,basic,8
user_02856,2024-04-12,movie,web,basic,31
user_02862,2024-04-12,movie,web,standard,135
user_02864,2024-04-12,movie,mobile,standard,27
user_02885,2024-04-12,tv_show,tv,premium,160
user_02921,2024-04-12,movie,web,standard,27
user_02924,2024-04-12,movie,mobile,basic,75
user_02934,2024-04-12,documentary,mobile,standard,51
user_02935,2024-04-12,movie,mobile,standard,12
user_02952,2024-04-12,documentary,mobile,basic,32
user_02958,2024-04-12,movie,mobile,basic,19
user_02966,2024-04-12,movie,mobile,premium,8
user_02966,2024-04-12,movie,mobile,basic,11
user_02976,2024-04-12,movie,tv,standard,106
user_02978,2024-04-12,tv_show,web,premium,24
user_03011,2024-04-12,documentary,mobile,standard,35
user_03016,2024-04-12,tv_show,mobile,standard,8
user_03022,2024-04-12,movie,mobile,premium,31
user_03033,2024-04-12,movie,web,basic,42
user_03036,2024-04-12,movie,mobile,premium,68
user_03047,2024-04-12,movie,web,premium,27
user_03047,2024-04-12,movie,web,basic,14
user_03073,2024-04-12,movie,tv,basic,20
user_03104,2024-04-12,tv_show,mobile,premium,69
user_03111,2024-04-12,tv_show,mobile,basic,11
user_03142,2024-04-12,movie,tv,standard,93
user_03147,2024-04-12,movie,web,premium,103
user_03149,2024-04-12,movie,mobile,basic,2
user_03154,2024-04-12,tv_show,web,standard,24
user_03156,2024-04-12,tv_show,mobile,premium,9
user_03161,2024-04-12,tv_show,web,basic,103
user_03185,2024-04-12,tv_show,mobile,basic,10
user_03187,2024-04-12,movie,tv,standard,50
user_03198,2024-04-12,tv_show,tv,premium,81
user_03200,2024-04-12,tv_show,tv,premium,142
user_03215,2024-04-12,movie,web,basic,40
user_03222,2024-04-12,movie,tv,premium,28
user_03233,2024-04-12,documentary,mobile,premium,31
user_03242,2024-04-12,tv_show,mobile,standard,40
user_03290,2024-04-12,tv_show,mobile,basic,58
user_03306,2024-04-12,movie,mobile,basic,40
user_03329,2024-04-12,movie,mobile,basic,34
user_03386,2024-04-12,movie,web,basic,53
user_03392,2024-04-12,documentary,web,premium,52
user_03402,2024-04-12,movie,mobile,basic,3
user_03403,2024-04-12,movie,mobile,premium,40
user_03427,2024-04-12,movie,web,premium,28
user_03440,2024-04-12,movie,mobile,premium,26
user_03461,2024-04-12,movie,tv,premium,61
user_03474,2024-04-12,tv_show,web,premium,47
user_03483,2024-04-12,movie,mobile,premium,54
user_03513,2024-04-12,tv_show,mobile,basic,98
user_03515,2024-04-12,movie,tv,premium,71
user_03517,2024-04-12,movie,tv,standard,21
user_03520,2024-04-12,tv_show,mobile,basic,26
user_03533,2024-04-12,movie,web,standard,73
user_03550,2024-04-12,documentary,tv,basic,48
user_03558,2024-04-12,tv_show,web,standard,51
user_03565,2024-04-12,movie,web,basic,43
user_03572,2024-04-12,tv_show,web,premium,21
user_03576,2024-04-12,movie,mobile,basic,19
user_03577,2024-04-12,movie,mobile,premium,25
user_03581,2024-04-12,documentary,mobile,basic,6
user_03581,2024-04-12,movie,mobile,basic,19
user_03583,2024-04-12,tv_show,web,standard,39
user_03588,2024-04-12,tv_show,mobile,standard,31
user_03594,2024-04-12,documentary,web,standard,14
user_03603,2024-04-12,documentary,tv,standard,5
user_03649,2024-04-12,tv_show,web,standard,45
user_03670,2024-04-12,movie,web,premium,10
user_03673,2024-04-12,documentary,tv,premium,25
user_03675,2024-04-12,movie,web,basic,40
user_03678,2024-04-12,movie,tv,standard,65
user_03693,2024-04-12,movie,web,premium,3
user_03696,2024-04-12,movie,mobile,basic,56
user_03725,2024-04-12,documentary,mobile,standard,22
user_03727,2024-04-12,movie,mobile,standard,48
user_03731,2024-04-12,documentary,mobile,standard,39
user_03735,2024-04-12,movie,mobile,basic,22
user_03740,2024-04-12,tv_show,tv,basic,9
user_03743,2024-04-12,movie,tv,basic,29
user_03753,2024-04-12,tv_show,tv,premium,61
user_03768,2024-04-12,tv_show,mobile,basic,22
user_03797,2024-04-12,movie,mobile,premium,42
user_03800,2024-04-12,documentary,mobile,basic,9
user_03810,2024-04-12,movie,web,basic,17
user_03812,2024-04-12,movie,web,standard,35
user_03813,2024-04-12,tv_show,mobile,basic,25
user_03820,2024-04-12,movie,web,premium,7
user_03838,2024-04-12,tv_show,tv,basic,66
user_03840,2024-04-12,movie,tv,premium,51
user_03866,2024-04-12,tv_show,web,premium,57
user_03881,2024-04-12,movie,mobile,standard,37
user_03885,2024-04-12,movie,tv,standard,42
user_03905,2024-04-12,documentary,mobile,basic,16
user_03916,2024-04-12,movie,mobile,basic,37
user_03921,2024-04-12,movie,mobile,basic,44
user_03924,2024-04-12,tv_show,mobile,standard,48
user_03929,2024-04-12,movie,mobile,basic,2
user_03938,2024-04-12,tv_show,mobile,basic,36
user_03939,2024-04-12,tv_show,tv,basic,33
user_03950,2024-04-12,movie,web,standard,18
user_03952,2024-04-12,movie,mobile,standard,51
user_03980,2024-04-12,movie,mobile,standard,12
user_03987,2024-04-12,movie,mobile,standard,36
user_03989,2024-04-12,tv_show,web,standard,90
user_04006,2024-04-12,tv_show,web,basic,19
user_04006,2024-04-12,tv_show,tv,standard,68
user_04007,2024-04-12,movie,web,premium,81
user_04009,2024-04-12,tv_show,tv,standard,86
user_04017,2024-04-12,movie,mobile,standard,19
user_04024,2024-04-12,movie,web,basic,10
user_04045,2024-04-12,documentary,mobile,basic,39
user_04055,2024-04-12,movie,tv,premium,113
user_04058,2024-04-12,movie,mobile,standard,25
user_04060,2024-04-12,movie,tv,standard,75
user_04065,2024-04-12,documentary,web,premium,24
user_04075,2024-04-12,documentary,mobile,basic,26
user_04076,2024-04-12,movie,mobile,standard,5
user_04154,2024-04-12,documentary,mobile,basic,59
user_04195,2024-04-12,documentary,mobile,premium,59
user_04201,2024-04-12,movie,mobile,standard,65
user_04219,2024-04-12,movie,web,basic,60
user_04258,2024-04-12,movie,tv,standard,18
user_04262,2024-04-12,tv_show,mobile,standard,6
user_04280,2024-04-12,tv_show,mobile,basic,13
user_04306,2024-04-12,tv_show,web,basic,26
user_04320,2024-04-12,movie,mobile,basic,60
user_04321,2024-04-12,movie,web,premium,17
user_04334,2024-04-12,tv_show,tv,standard,25
user_04343,2024-04-12,documentary,web,premium,83
user_04349,2024-04-12,movie,mobile,standard,11
user_04361,2024-04-12,movie,mobile,standard,16
user_04388,2024-04-12,movie,mobile,basic,14
user_04391,2024-04-12,movie,web,standard,16
user_04411,2024-04-12,movie,mobile,standard,52
user_04413,2024-04-12,movie,mobile,standard,25
user_04432,2024-04-12,documentary,web,standard,34
user_04455,2024-04-12,movie,mobile,standard,94
user_04457,2024-04-12,tv_show,tv,standard,41
user_04458,2024-04-12,movie,web,standard,48
user_04472,2024-04-12,movie,tv,basic,63
user_04483,2024-04-12,movie,mobile,basic,32
user_04486,2024-04-12,movie,mobile,basic,16
user_04521,2024-04-12,movie,tv,standard,7
user_04532,2024-04-12,movie,mobile,premium,8
user_04548,2024-04-12,movie,tv,standard,8
user_04556,2024-04-12,tv_show,web,standard,30
user_04566,2024-04-12,movie,web,premium,37
user_04567,2024-04-12,movie,tv,standard,41
user_04608,2024-04-12,movie,tv,premium,144
user_04614,2024-04-12,tv_show,web,premium,33
user_04628,2024-04-12,movie,mobile,premium,58
user_04631,2024-04-12,movie,mobile,premium,25
user_04637,2024-04-12,movie,web,premium,78
user_04672,2024-04-12,movie,mobile,basic,53
user_04675,2024-04-12,documentary,tv,basic,80
user_04682,2024-04-12,movie,mobile,basic,21
user_04690,2024-04-12,movie,mobile,basic,78
user_04738,2024-04-12,movie,mobile,basic,14
user_04740,2024-04-12,tv_show,tv,basic,29
user_04743,2024-04-12,movie,tv,basic,33
user_04744,2024-04-12,movie,web,premium,7
user_04749,2024-04-12,tv_show,web,standard,4
user_04749,2024-04-12,documentary,mobile,standard,47
user_04758,2024-04-12,movie,web,premium,74
user_04773,2024-04-12,movie,mobile,premium,15
user_04785,2024-04-12,movie,tv,standard,53
user_04789,2024-04-12,tv_show,tv,basic,106
user_04849,2024-04-12,movie,mobile,basic,11
user_04849,2024-04-12,movie,web,standard,21
user_04853,2024-04-12,movie,web,premium,24
user_04867,2024-04-12,documentary,web,premium,17
user_04868,2024-04-12,tv_show,web,standard,13
user_04877,2024-04-12,documentary,mobile,premium,17
user_04881,2024-04-12,movie,web,standard,42
user_04883,2024-04-12,tv_show,mobile,standard,22
user_04885,2024-04-12,movie,mobile,basic,26
user_04886,2024-04-12,documentary,tv,basic,24
user_04888,2024-04-12,tv_show,mobile,standard,11
user_04923,2024-04-12,tv_show,mobile,standard,15
user_04932,2024-04-12,movie,web,basic,21
user_04933,2024-04-12,tv_show,web,standard,42
user_04938,2024-04-12,movie,mobile,basic,11
user_04939,2024-04-12,movie,web,standard,36
user_04954,2024-04-12,movie,tv,standard,53
user_04973,2024-04-12,tv_show,web,standard,49
user_04980,2024-04-12,movie,mobile,standard,29
user_04980,2024-04-12,movie,web,basic,47
user_04981,2024-04-12,tv_show,web,basic,24
user_04989,2024-04-12,movie,web,standard,73
user_04989,2024-04-12,movie,web,basic,25
user_00001,2024-04-13,movie,mobile,standard,25
user_00047,2024-04-13,movie,web,basic,48
user_00051,2024-04-13,movie,web,basic,18
user_00060,2024-04-13,tv_show,mobile,standard,22
user_00065,2024-04-13,movie,tv,standard,54
user_00099,2024-04-13,movie,tv,basic,58
user_00100,2024-04-13,movie,tv,basic,60
user_00107,2024-04-13,movie,web,standard,25
user_00127,2024-04-13,documentary,mobile,basic,21
user_00129,2024-04-13,movie,mobile,standard,58
user_00137,2024-04-13,movie,mobile,premium,38
user_00139,2024-04-13,tv_show,mobile,basic,41
user_00140,2024-04-13,tv_show,tv,basic,31
user_00152,2024-04-13,movie,mobile,standard,5
user_00193,2024-04-13,tv_show,tv,standard,137
user_00198,2024-04-13,movie,mobile,basic,7
user_00207,2024-04-13,documentary,mobile,standard,16
user_00222,2024-04-13,movie,mobile,standard,9
user_00228,2024-04-13,movie,mobile,standard,42
user_00252,2024-04-13,movie,web,basic,25
user_00256,2024-04-13,movie,mobile,premium,76
user_00273,2024-04-13,movie,web,standard,72
user_00302,2024-04-13,movie,web,premium,92
user_00330,2024-04-13,movie,mobile,standard,42
user_00338,2024-04-13,tv_show,web,basic,29
user_00344,2024-04-13,movie,web,standard,39
user_00357,2024-04-13,movie,tv,standard,6
user_00359,2024-04-13,movie,mobile,standard,34
user_00368,2024-04-13,movie,mobile,premium,58
user_00380,2024-04-13,movie,mobile,basic,66
user_00387,2024-04-13,tv_show,web,basic,20
user_00403,2024-04-13,tv_show,tv,premium,65
user_00421,2024-04-13,documentary,mobile,basic,12
user_00447,2024-04-13,movie,mobile,basic,28
user_00473,2024-04-13,tv_show,mobile,standard,51
user_00514,2024-04-13,movie,mobile,basic,56
user_00537,2024-04-13,documentary,web,standard,17
user_00547,2024-04-13,movie,tv,standard,13
user_00550,2024-04-13,tv_show,web,premium,56
user_00558,2024-04-13,tv_show,tv,basic,31
user_00562,2024-04-13,movie,web,standard,31
user_00592,2024-04-13,movie,mobile,standard,52
user_00620,2024-04-13,tv_show,web,premium,39
user_00635,2024-04-13,tv_show,mobile,basic,29
user_00660,2024-04-13,tv_show,mobile,basic,65
user_00685,2024-04-13,movie,web,basic,14
user_00686,2024-04-13,movie,web,basic,12
user_00701,2024-04-13,tv_show,web,basic,28
user_00740,2024-04-13,movie,mobile,standard,59
user_00765,2024-04-13,tv_show,mobile,basic,11
user_00767,2024-04-13,movie,web,standard,11
user_00769,2024-04-13,movie,mobile,premium,64
user_00775,2024-04-13,tv_show,tv,standard,56
user_00789,2024-04-13,movie,web,premium,14
user_00790,2024-04-13,movie,web,standard,27
user_00817,2024-04-13,movie,mobile,standard,29
user_00833,2024-04-13,movie,mobile,standard,25
user_00835,2024-04-13,documentary,mobile,premium,29
user_00837,2024-04-13,tv_show,mobile,standard,13
user_00838,2024-04-13,movie,web,basic,87
user_00861,2024-04-13,movie,web,premium,32
user_00876,2024-04-13,movie,tv,basic,43
user_00889,2024-04-13,movie,web,premium,50
user_00891,2024-04-13,movie,mobile,premium,60
user_00900,2024-04-13,movie,mobile,premium,49
user_00901,2024-04-13,movie,mobile,basic,50
user_00939,2024-04-13,tv_show,web,standard,25
user_00952,2024-04-13,tv_show,tv,standard,51
user_00959,2024-04-13,movie,web,standard,46
user_00965,2024-04-13,tv_show,web,standard,21
user_00974,2024-04-13,tv_show,mobile,premium,52
user_00979,2024-04-13,movie,web,standard,67
user_00990,2024-04-13,movie,tv,standard,80
user_00992,2024-04-13,movie,tv,standard,64
user_01011,2024-04-13,documentary,web,standard,36
user_01024,2024-04-13,movie,mobile,standard,41
user_01025,2024-04-13,movie,mobile,standard,24
user_01026,2024-04-13,tv_show,mobile,premium,57
user_01050,2024-04-13,documentary,mobile,basic,18
user_01051,2024-04-13,tv_show,web,premium,24
user_01059,2024-04-13,movie,mobile,basic,17
user_01083,2024-04-13,movie,mobile,standard,35
user_01121,2024-04-13,movie,mobile,premium,90
user_01130,2024-04-13,movie,tv,basic,19
user_01132,2024-04-13,movie,tv,premium,73
user_01173,2024-04-13,movie,tv,basic,25
user_01185,2024-04-13,movie,mobile,premium,17
user_01223,2024-04-13,movie,mobile,standard,25
user_01245,2024-04-13,movie,mobile,standard,21
user_01245,2024-04-13,movie,web,standard,28
user_01250,2024-04-13,tv_show,web,standard,25
user_01269,2024-04-13,documentary,web,basic,31
user_01294,2024-04-13,tv_show,mobile,basic,68
user_01314,2024-04-13,movie,tv,basic,119
user_01328,2024-04-13,documentary,mobile,standard,40
user_01363,2024-04-13,tv_show,mobile,standard,33
user_01394,2024-04-13,movie,mobile,premium,62
user_01397,2024-04-13,movie,web,standard,22
user_01398,2024-04-13,movie,mobile,basic,10
user_01406,2024-04-13,movie,web,basic,31
user_01419,2024-04-13,movie,web,premium,18
user_01431,2024-04-13,tv_show,web,standard,71
user_01436,2024-04-13,movie,tv,standard,27
user_01443,2024-04-13,movie,mobile,premium,57
user_01447,2024-04-13,tv_show,mobile,standard,9
user_01465,2024-04-13,tv_show,mobile,standard,21
user_01468,2024-04-13,movie,mobile,standard,41
user_01483,2024-04-13,tv_show,tv,standard,131
user_01494,2024-04-13,movie,mobile,basic,22
user_01504,2024-04-13,movie,web,premium,18
user_01516,2024-04-13,documentary,mobile,standard,15
user_01530,2024-04-13,tv_show,web,premium,157
user_01566,2024-04-13,tv_show,mobile,basic,24
user_01573,2024-04-13,movie,web,basic,132
user_01575,2024-04-13,tv_show,mobile,standard,32
user_01576,2024-04-13,tv_show,tv,premium,67
user_01577,2024-04-13,movie,web,standard,37
user_01597,2024-04-13,movie,mobile,basic,18
user_01622,2024-04-13,movie,mobile,basic,21
user_01624,2024-04-13,tv_show,web,standard,11
user_01638,2024-04-13,movie,web,premium,33
user_01642,2024-04-13,movie,web,standard,41
user_01648,2024-04-13,movie,mobile,premium,11
user_01657,2024-04-13,documentary,web,premium,19
user_01658,2024-04-13,tv_show,tv,standard,35
user_01679,2024-04-13,documentary,mobile,standard,70
user_01688,2024-04-13,movie,tv,basic,41
user_01751,2024-04-13,movie,mobile,premium,60
user_01759,2024-04-13,tv_show,mobile,basic,36
user_01760,2024-04-13,movie,web,basic,29
user_01766,2024-04-13,tv_show,web,standard,11
user_01767,2024-04-13,tv_show,mobile,basic,23
user_01797,2024-04-13,movie,web,basic,6
user_01822,2024-04-13,tv_show,mobile,basic,47
user_01836,2024-04-13,tv_show,web,basic,6
user_01846,2024-04-13,movie,mobile,basic,32
user_01847,2024-04-13,tv_show,mobile,standard,86
user_01855,2024-04-13,movie,mobile,standard,15
user_01903,2024-04-13,movie,tv,standard,116
user_01918,2024-04-13,movie,mobile,premium,21
user_01954,2024-04-13,documentary,mobile,standard,14
user_01958,2024-04-13,documentary,tv,premium,44
user_01981,2024-04-13,movie,mobile,premium,66
user_01985,2024-04-13,tv_show,web,premium,38
